asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd
TRX,2026-02-25 01:00:00+00:00,0.2852,1.0,0.2871821428571429,0.2842485714285714,2096.6493917162275,1.0,0.85,2.08,2026-03-02 01:00:00+00:00,2026-02-25 08:00:00+00:00,0.2871821428571429,tp,12.475084885013358
ADA,2026-02-25 01:00:00+00:00,0.2673,1.0,0.2750142857142857,0.26359714285714286,2096.6493917162275,1.0,0.85,2.08,2026-03-02 01:00:00+00:00,2026-02-25 12:00:00+00:00,0.2750142857142857,tp,58.41271256257618
TRX,2026-02-25 17:00:00+00:00,0.2851,-1.0,0.2831714285714286,0.2860257142857143,2093.808612681319,1.0,0.85,2.08,2026-03-02 17:00:00+00:00,2026-02-25 19:00:00+00:00,0.2860257142857143,sl,-9.520507998698104
ADA,2026-02-25 17:00:00+00:00,0.2962,1.0,0.305825,0.29158,2093.808612681319,1.0,0.85,2.08,2026-03-02 17:00:00+00:00,2026-02-25 20:00:00+00:00,0.305825,tp,65.94436794727034
ATOM,2026-02-25 17:00:00+00:00,2.087,-1.0,2.0271785714285713,2.115714285714286,2093.808612681319,1.0,0.85,2.08,2026-03-02 17:00:00+00:00,2026-02-25 21:00:00+00:00,2.0271785714285713,tp,57.92278092529578
POL,2026-02-25 17:00:00+00:00,0.116,1.0,0.11996428571428572,0.11409714285714287,2093.808612681319,1.0,0.85,2.08,2026-03-02 17:00:00+00:00,2026-02-26 00:00:00+00:00,0.11409714285714287,sl,-37.06866390697226
TRX,2026-02-25 23:00:00+00:00,0.2853,-1.0,0.2833,0.28626,2122.395272899786,1.0,0.85,2.08,2026-03-02 23:00:00+00:00,2026-02-26 04:00:00+00:00,0.28626,sl,-9.90071729670393
POL,2026-02-26 03:00:00+00:00,0.1137,-1.0,0.10943214285714285,0.11574857142857142,2113.128106923043,1.0,0.85,2.08,2026-03-03 03:00:00+00:00,2026-02-26 11:00:00+00:00,0.10943214285714285,tp,77.2055076442089
ATOM,2026-02-25 23:00:00+00:00,1.942,-1.0,1.8523571428571426,1.9850285714285714,2122.395272899786,1.0,0.85,2.08,2026-03-02 23:00:00+00:00,2026-02-26 16:00:00+00:00,1.8523571428571426,tp,95.84752040641601
ADA,2026-02-25 23:00:00+00:00,0.2971,-1.0,0.28129642857142856,0.3046857142857143,2122.395272899786,1.0,0.85,2.08,2026-03-02 23:00:00+00:00,2026-02-26 20:00:00+00:00,0.2881,time,62.170965400604004
